book_id_title,book_id,book_title,book_series,book_series_uri,top_5_other_editions,isbn,isbn13,year_first_published,authorlink,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution
17912916-data-science-for-business,17912916,Data Science for Business: What you need to know about data mining and data-analytic thinking,,,"['https://www.goodreads.com/book/show/18711043-data-science-for-business', 'https://www.goodreads.com/book/show/42286286-data-science-para-neg-cios', 'https://www.goodreads.com/book/show/52545667-data-science', 'https://www.goodreads.com/book/show/40228193-data-science-para-neg-cios-o-que-voc-precisa-saber-sobre-minera-o-de', 'https://www.goodreads.com/book/show/25642560-data-science-for-business']",8576089726,9786177730032,2013,https://www.goodreads.com/author/show/891152.Foster_Provost,Foster Provost,414,"['Business', 'Nonfiction', 'Science > Technology', 'Science > Computer Science', 'Science', 'Computer Science > Technical', 'Computer Science > Programming', 'Artificial Intelligence', 'Buisness', 'Reference']","{'to-read': 8346, 'currently-reading': 1676, 'data-science': 206, 'business': 185, 'data': 81, 'non-fiction': 59, 'analytics': 38, 'work': 37, 'tech': 31, 'science': 29, 'computer-science': 29, 'technology': 26, 'data-analytics': 23, 'owned': 19, 'nonfiction': 17, 'machine-learning': 16, 'technical': 16, 'programming': 15, 'mba': 13, 'big-data': 13, 'statistics': 13, 'ds': 12, 'data-analysis': 12, 'next': 11, 'ebook': 11, 'professional': 11, 'datascience': 10, 'it': 10, 'own': 10, 'artificial-intelligence': 9, 'business-books': 9, 'reference': 9, '2021': 8, 'product-management': 8, 'work-related': 8, 'kindle': 8, 'career': 8, 'business-analytics': 8, 'product': 6, 'biz': 6, 'ai': 6, 'unfinished': 6, '2020': 5, '2018': 5, 'finance': 5, 'information-technology': 5, 'academic': 5, 'educational': 5, 'wishlist': 5, 'to-buy': 5, 'professional-development': 5, 'mathematics': 5, 'math': 5, 'computers': 5, 'computer': 5, '2022': 4, 'data-visualization': 4, 'software': 4, 'textbooks': 4, 'ml': 4, 'coding': 4, 'stats': 4, 'stopped-reading': 4, '2016': 4, 'on-hold': 4, 'data-mining': 4, 'management': 4, 'abandoned': 4, 'marketing': 4, 'library': 4, 'my-library': 4, 'audible': 3, 'research': 3, 'data-books': 3, 'books-i-own': 3, 'negocios': 3, 'data_science': 3, 'engineering': 3, 'to-read-business': 3, 'computing': 3, 'business-intelligence': 3, 'ds-ml': 3, 'learning': 3, 'science-tech': 3, '2017': 3, 'personal-mba': 3, 'textbook': 3, 'dataviz': 3, 'economics': 3, 'bought': 3, 'technical-books': 3, 'cs': 3, 'default': 3, 'pm': 3, 'science-technology': 3, 'business-books-to-read': 3, 'maths': 3, '2014': 3, 'calibre': 3, 'purchased': 3}","{'Data': 116, 'Computer': 80, 'Information,': 49, 'All': 5, 'Best': 96, 'The': 243, 'Machine': 82, 'What': 4, 'Management': 2, 'Criteo': 6, ""O'Reilly"": 3, 'A.I.': 19}",2120,148,4.15,"{'5 Stars': 853, '4 Stars': 840, '3 Stars': 339, '2 Stars': 61, '1 Star': 27}"
17914583-an-introduction-to-data-science,17914583,An Introduction to Data Science,,,['https://www.goodreads.com/book/show/30827096-an-introduction-to-data-science'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/755881.Jeffrey_M_Stanton,Jeffrey M. Stanton,182,['Nonfiction'],"{'to-read': 74, 'currently-reading': 16, 'data-science': 4, 'non-fiction': 2, 'own': 2, 'default': 1, 'google-play': 1, 'data': 1, 'data-sciente': 1, '2020': 1, 'academics-reading': 1, 'general-data-science': 1, 'mathematics': 1, 'not-read': 1, 'tech-cs': 1, 'tech-machinelearning': 1, 'non-fiction-school': 1, 'non-fiction-library': 1, 'non-fiction-information-systems': 1, 'big-data': 1, 'librarian-professional-development': 1, 'nerd': 1, 'work': 1, 'ebooks-itunes': 1, 'math-stats': 1, 'computer': 1, 'free': 1, 'quant': 1, 'read-later': -1}",{},27,5,3.19,"{'5 Stars': 2, '4 Stars': 9, '3 Stars': 8, '2 Stars': 8, '1 Star': 0}"
18467587-humanizing-big-data,18467587,"Humanizing Big Data: Marketing at the Meeting of Data, Social Science & Consumer Insight",,,[],isbn not found,isbn13 not found,2014,https://www.goodreads.com/author/show/2297194.Colin_Strong,Colin Strong,224,"['Business', 'Nonfiction']","{'to-read': 411, 'business': 10, 'data-science': 9, 'marketing': 7, 'currently-reading': 4, 'owned': 3, 'non-fiction': 3, 'data-mining': 2, 'data': 2, 'nonfiction': 2, 'big-data': 2, 'market-research': 2, 'presentation': 1, 'must-read': 1, 'up-deck': 1, '2019': 1, 'the-100-best-business-books': 1, 'not-interested': 1, 'new-arrivals-iimilc': 1, 'audio_wanted': 1, 'data-analysis': 1, 'business-marketing': 1, 'computacion': 1, '1-to-download': 1, 'product-architect': 1, 'kindle': 1, 'marketing-commerce': 1, 'read-2107': 1, 'dataviz': 1, 'science': 1, 'work': 1, 'reading': 1, 'want-to-read': 1, 'wishlist': 1, 'library': 1, 'can-i-get-work-to-pay-for-this': 1, 'visualisation': 1, 'analytics': 1, 'entrepreneurship': 1, 'business-books': 1, 'a-first-reads-entry': 1, 'first-reads': 1, 'reordering': 1, 'entered-to-win': 1, 'process-meta-process': 1, 'might-purchase': 1, 'in-queue': 1, 'consumer-behavior': 1, 'learning_data-mining': -1, 'science-and-tech': -1, 'management': -1}","{'Best': 733, 'Data': 116, 'Data,': 12, 'Information,': 49, 'BI': 5, 'The': 802, ""Entrepreneurs'"": 628}",40,6,3.73,"{'5 Stars': 13, '4 Stars': 10, '3 Stars': 13, '2 Stars': 1, '1 Star': 3}"
18555647-python-for-data-science-for-dummies,18555647,Python for Data Science for Dummies,,,"['https://www.goodreads.com/book/show/18763876-python-for-data-science-for-dummies', 'https://www.goodreads.com/book/show/18763875-python-for-data-science-for-dummies']",1118844149,9781118844144,2014,https://www.goodreads.com/author/show/7285523.Zanab_Hussain,Zanab Hussain,432,[],{},{},17,1,4.35,"{'5 Stars': 9, '4 Stars': 5, '3 Stars': 3, '2 Stars': 0, '1 Star': 0}"
18774683-practical-data-science-with-r,18774683,Practical Data Science with R,,,"['https://www.goodreads.com/book/show/49015677-practical-data-science-with-r', 'https://www.goodreads.com/book/show/27210998-practical-data-science-with-r']",1617295876,9781617295874,,https://www.goodreads.com/author/show/7382005.Nina_Zumel,Nina Zumel,416,"['Science > Computer Science', 'Computer Science > Technical', 'Science', 'Computer Science > Programming', 'Nonfiction', 'Computer Science > Programming Languages']","{'to-read': 359, 'data-science': 36, 'currently-reading': 28, 'data': 6, 'r': 5, 'computer-science': 4, 'technical-books': 3, 'science': 3, 'analytics': 3, 'programming': 3, 'to-read-technical': 2, 'datascience': 2, 'non-fiction': 2, 'owned': 2, 'programming-languages': 2, 'paperback': 1, 'big-data-ml-for-data-science': 1, 'estadistica-aplicada': 1, 'humble-bundle-math-for-programmers': 1, 'career': 1, 'owned-books': 1, 'onr': 1, 'should-read': 1, 'data-علم': 1, 'a-ebooks': 1, 'coding-books': 1, 'on-hold': 1, 'data-sci': 1, 'technology': 1, 'tbr-books-i-dont-own': 1, 'statistics': 1, 'science-mathematics': 1, 'project-prometheus': 1, 'probability-and-statistics': 1, 'matemáticas': 1, 'manning-unread': 1, 'inventory-digital': 1, 'informática': 1, 'in-the-hole': 1, 'humblebundle': 1, 'data-science-r': 1, 'd_s_r': 1, 'computing': 1, 'audio-wanted': 1, 'ai-ml-s': 1, 'engineer': 1, 'rstudio': 1, 'ml': 1, 'coding': 1, 'study-1-2': 1, 'unlikely-to-read-now': 1, 'r-programming': 1, 'order-of-reading-interest': 1, 'next-to-read': 1, 'r_project': 1, 'education': 1, 'manning-read': 1, 'ml-ds-ai': 1, 'nonfiction': 1, 'library': 1, 'e-book': 1, 'cs': 1, 'calibre': 1, 'aspiring_ds': 1, 'text-books': 1, 'machinelearning': 1, 'science-technology': 1, 'learn-r': 1, 'informatics': 1, 'data-analysis': 1, 'datascience-ai': 1, 'info-tech': 1, 'harvard-textbooks': 1, 'digital': 1, 'stats': 1, 'saidoku': 1, 'computer': 1, 'data-science-i-prefer': 1, 'work': 1, '2017': 1, 'data-science-visualization': 1, 'business-analysis-and-business-inte': 1, 'my-books': 1, 'technical-data': 1}","{'Singularity': 16, 'R': 12}",94,6,4.15,"{'5 Stars': 40, '4 Stars': 33, '3 Stars': 17, '2 Stars': 3, '1 Star': 1}"
18811318-the-field-guide-to-data-science,18811318,The Field Guide to Data Science,,,['https://www.goodreads.com/book/show/28094291-the-field-guide-to-data-science'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/6169812.Booz_Allen_Hamilton,Booz Allen Hamilton,,['Nonfiction'],"{'to-read': 67, 'data-science': 7, 'currently-reading': 3, 'non-fic': 2, 'software-engineering': 1, 'bidniz': 1, 'apr-22': 1, 'ebook-myds-ds': 1, 'not-completed': 1, 'required-sps': 1, 'computer-programming': 1, '2019_read': 1, 'research': 1, '2019': 1, '0-reference': 1, '5-staging-5': 1, 'computer-science': 1, 'audio_wanted': 1, 'xxfk-sys': 1, '2018-2': 1, 'working-life': 1, 'data': 1, 'read-next': 1, 'on-hold': 1, 'bookmark': 1, 'statistics': 1, 'non-fiction': 1, 'data-science-learning': 1, 'april-x': -1, '2-technology': -1, '9-staging-5': -1, '1-staging-1': -1, 'read-soon': -1, 'v-abillion-person-problem': -1}",{'Data': 4},35,7,3.66,"{'5 Stars': 9, '4 Stars': 8, '3 Stars': 15, '2 Stars': 3, '1 Star': 0}"
18874082-how-data-science-is-transforming-health-care,18874082,How Data Science Is Transforming Health Care,,,"['https://www.goodreads.com/book/show/16150704-how-data-science-is-transforming-health-care', 'https://www.goodreads.com/book/show/17815147-how-data-science-is-transforming-health-care', 'https://www.goodreads.com/book/show/17017529-how-data-science-is-transforming-health-care', 'https://www.goodreads.com/book/show/20821570-how-data-science-is-transforming-health-care', 'https://www.goodreads.com/book/show/17017528-how-data-science-is-transforming-health-care']",1449344984,9781449344986,2012,https://www.goodreads.com/author/show/49585.Mike_Loukides,Mike Loukides,26,"['Science', 'Science > Technology', 'Nonfiction', 'Business']","{'to-read': 147, 'currently-reading': 40, 'science': 4, 'technology': 2, 'nonfiction': 2, 'business': 2, 'author-steele-julie': 1, 'author-o-reilly-tim': 1, 'author-loukides-mike': 1, 'technology-data': 1, 'health': 1, 'tech-law': 1, '2020': 1, 'performance': 1, 'sg-s-reading-list': 1, '2020-plan': 1, 'possibilities': 1, 'statistics': 1, '2019-done': 1, 'product-and-software-development': 1, 'ebooks': 1, 'akindle': 1, 'work': 1, 'social-policy': 1, 'healthcare': 1, 'medicine': 1, 'computer': 1, 'data-science': 1, 'salud-p-blica': 1, '2017-resolution': 1, '2016-derrick': 1, '2015': 1, 'us-healthcare': 1, 'later': 1, 'ecommerce-work-related': 1, 'reference': 1, 'priority-to-read': 1, 'it-to-read': 1, 'not-available': 1, 'wishlist': 1, 'high-priority': 1, 'it': 1, 'health-informatics': 1, 'big-data': 1, 'analytics-big-data': 1, 'ebook': 1, 'computer-science': 1, 'finished': 1, 'social-topics': -1, 'data-science-design': -1, 'free-ebooks': -1, 'recently-finished': -1}",{},119,6,3.5,"{'5 Stars': 29, '4 Stars': 30, '3 Stars': 37, '2 Stars': 18, '1 Star': 5}"
19299779-the-little-book-of-data-science-2012-edition,19299779,"The Little Book of DATA SCIENCE, 2012 Edition",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/6153272.noreen_burlingame,noreen burlingame,54,[],{},{},6,0,3.83,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 3, '2 Stars': 0, '1 Star': 0}"
20308979-analytics-in-a-big-data-world,20308979,Analytics in a Big Data World: The Essential Guide to Data Science and Its Applications,,,"['https://www.goodreads.com/book/show/23866838-analytics-in-a-big-data-world', 'https://www.goodreads.com/book/show/19149200-analytics-in-a-big-data-world', 'https://www.goodreads.com/book/show/20308980-analytics-in-a-big-data-world', 'https://www.goodreads.com/book/show/28245618-analytics-in-a-big-data-world']",1118892704,9781118892701,2014,https://www.goodreads.com/author/show/6798754.Bart_Baesens,Bart Baesens,256,['Business'],"{'to-read': 109, 'currently-reading': 18, 'data-science': 4, 'business': 3, 'data-analysis': 2, 'analytics': 2, 'big-data': 2, 'data': 2, 'cs': 1, 'tech-data': 1, 'university-books': 1, 'techology-data-analytics': 1, 'work-and-computing': 1, 'math-stats-data': 1, 'calibre': 1, 'leído-en-biblioteca-personal': 1, 'owned': 1, 'credit_risk': 1, '11-troisième-prison': 1, '22-wiley-sas-business': 1, 'crm-analytics': 1, 'miscellaneous': 1, 'introductions': 1, 'in-stock': 1, 'have': 1, 'apartment': 1, 'work-reads': 1, 'it': 1, 'look-for': 1, 'business-and-education': 1, 'own-copy': 1, 'english': 1, 'work-and-professional-development': 1, '22-wiley-sas-business-series': -1, 'monopoly-4heinlein-4gr1d': -4}",{},43,3,3.56,"{'5 Stars': 7, '4 Stars': 18, '3 Stars': 12, '2 Stars': 4, '1 Star': 2}"
21435132-modeling-techniques-in-predictive-analytics-with-python-and-r,21435132,Modeling Techniques in Predictive Analytics with Python and R: A Guide to Data Science,,,['https://www.goodreads.com/book/show/23435539-modeling-techniques-in-predictive-analytics-with-python-and-r'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/696507.Thomas_W_Miller,Thomas W. Miller,418,[],{},{},17,0,3.65,"{'5 Stars': 6, '4 Stars': 4, '3 Stars': 3, '2 Stars': 3, '1 Star': 1}"
22263956-data-science-and-big-data-analytics,22263956,"Data Science and Big Data Analytics: Discovering, Analyzing, Visualizing and Presenting Data",,,"['https://www.goodreads.com/book/show/24654197-data-science-and-big-data-analytics', 'https://www.goodreads.com/book/show/29857917-data-science-and-big-data-analytics', 'https://www.goodreads.com/book/show/22337014-data-science-and-big-data-analytics', 'https://www.goodreads.com/book/show/22337015-data-science-and-big-data-analytics']",8126556536,9788126556533,2014,https://www.goodreads.com/author/show/13150306.EMC_Education_Services,EMC Education Services,432,"['Science > Computer Science', 'Business', 'Nonfiction']","{'to-read': 209, 'currently-reading': 40, 'data-science': 12, 'data': 5, 'computer-science': 3, 'non-fiction': 2, 'business': 2, 'bigdata': 2, 'big-data': 2, 'abandoned': 2, 'machine-learning': 2, 'mathematics-computer-science': 1, 'nonfiction-want-to-read': 1, 'loc': 1, 'machinelearning': 1, 'my-library': 1, 'master-books': 1, 'might-read': 1, 'masters': 1, 'work-stuff': 1, 'own': 1, 'work-professional': 1, 'work': 1, 'top-8-to-study-in-ds-and-ml': 1, 'textbook': 1, 'tecnologia': 1, 'tech': 1, 'science': 1, 'recommended-to-me': 1, 'reading-list': 1, 'read-work': 1, 'programming': 1, 'owned-books': 1, 'lixeira': 1, 'know': 1, 'computer': 1, 'collection': 1, 'career-books': 1, 'blue-box-1': 1, 'become-ds_1': 1, 'abandoned-unfinished': 1, 'aa-non-fiction-science': 1, 'aa-non-fiction-ds': 1, '2020': 1, '2017': 1, '02-non-fiction': 1, 'computers-to-read': 1, 'consulting': 1, 'instructional': 1, 'goodread': 1, 'finish-later': 1, 'english-original': 1, 'drive': 1, 'datascience': 1, 'data-stats-analytics': 1, 'data-books': 1, 'data-analytics': 1, 'darmawan-library': 1, 'cs': 1, '01-english': 1}",{},58,3,3.84,"{'5 Stars': 12, '4 Stars': 32, '3 Stars': 9, '2 Stars': 3, '1 Star': 2}"
22758937-getting-started-with-data-science,22758937,Getting Started with Data Science: Making Sense of Data with Analytics,,,"['https://www.goodreads.com/book/show/28319496-getting-started-with-data-science', 'https://www.goodreads.com/book/show/35657371-getting-started-with-data-science', 'https://www.goodreads.com/book/show/28265061-getting-started-with-data-science']",9332570256,9789332570252,2015,https://www.goodreads.com/author/show/8396443.Murtaza_Haider,Murtaza Haider,608,"['Science > Technology', 'Science']","{'to-read': 201, 'currently-reading': 101, 'data-science': 17, 'data': 4, 'tech': 3, 'science': 3, 'technology': 2, 'stats': 1, 'non-fic': 1, 'popular-science-and-history': 1, 'gave-up': 1, 'book-inventory': 1, 'science-computer-science': 1, 'ai-and-ml': 1, 'nav': 1, 'learn': 1, 'gd-ai-and-data-science': 1, '122-data-science': 1, 'dont-have': 1, 'non-fiction': 1, '2021-want-to-read': 1, 'sciences': 1, 'programming': 1, 'bookstore-list': 1, 'tagged-in-2021': 1, 'to-buy': 1, 'may-be-later': 1, 'study-1-2': 1, 'work': 1, 'it-maybe': 1, 'stopped-reads': 1, 'textbook': 1, 'on-kobo': 1, 'development': 1, 'personally-known': 1, 'mba': 1, 'year-2020': 1, 'market-research-and-data': 1, 'd-s': 1, 'paper': 1, 'computer-science': 1, 'nf-technology': 1, 'phone': 1, 'learning': 1, 'cto-fund': 1, 'ai_learning': 1, 'datascience': 1, 'social-sector': 1, 'r-and-d': 1, 'الذكاء-اصطناعي-وعلوم-البيانات': 1, 'data-analytics': 1, 'technical': 1, 'computing': 1, 'career-books': 1, 'did-not-finish': 1, 'to-find-acquire': 1, 'nonfiction': 1, 'havebook_2read': 1, 'big-data': 1, 'nf-tech': 0, 'high-tech': -1, 'lt-tagged': -2}",{},34,4,4.21,"{'5 Stars': 15, '4 Stars': 13, '3 Stars': 4, '2 Stars': 2, '1 Star': 0}"
22948444-data-science-in-r,22948444,Data Science in R: A Case Studies Approach to Computational Reasoning and Problem Solving,The R Series,/series/330069-the-r-series,"['https://www.goodreads.com/book/show/25322482-data-science-in-r', 'https://www.goodreads.com/book/show/54147473-data-science-in-r', 'https://www.goodreads.com/book/show/39226656-data-science-in-r']",1138469297,9781138469297,2015,https://www.goodreads.com/author/show/341797.Deborah_Nolan,Deborah Nolan,539,[],{},{},6,1,4.5,"{'5 Stars': 4, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
22967424-data-science-at-the-command-line,22967424,Data Science at the Command Line: Facing the Future with Time-Tested Tools,,,"['https://www.goodreads.com/book/show/23844214-data-science-at-the-command-line', 'https://www.goodreads.com/book/show/22747725-data-science-at-the-command-line', 'https://www.goodreads.com/book/show/58823488-data-science-at-the-command-line', 'https://www.goodreads.com/book/show/23326635-data-science-at-the-command-line', 'https://www.goodreads.com/book/show/23326637-data-science-at-the-command-line']",1491947780,9781491947784,2014,https://www.goodreads.com/author/show/3196139.Jeroen_Janssens,Jeroen Janssens,212,"['Computer Science > Programming', 'Nonfiction', 'Science > Technology', 'Computer Science > Technical', 'Science > Computer Science', 'Science', 'Computer Science > Computers']","{'to-read': 363, 'currently-reading': 32, 'data-science': 24, 'programming': 12, 'data': 8, 'non-fiction': 8, 'tech': 7, 'technology': 6, 'technical': 5, 'ebook': 4, 'owned': 4, 'computer-science': 3, 'ds': 3, 'unix': 3, 'humble-bundle': 3, 'humblebundle': 3, 'statistics': 2, '2017': 2, '2020': 2, 'science': 2, 'computers': 2, 'computing': 2, 'cs': 2, 'data-analysis': 2, 'ebooks': 2, 'kindle': 2, 'linux': 2, 'own': 2, 'professional': 2, '0_inbox': 1, '2015_tech': 1, 'a': 1, 'aaa': 1, 'aaaa': 1, 'ai-ml-ds': 1, 'alchemy': 1, 'all-things-data': 1, 'artificial-intelligence': 1, 'audio_wanted': 1, 'big-data': 1, 'brainy-books': 1, 'business': 1, 'coding': 1, 'coding-and-data-science': 1, 'coding-computers': 1, 'compsci': 1, 'computer': 1, 'computer-and-data-science': 1, 'computer-stuff': 1, 'cs-programming-etc': 1, 'cs-to-read': 1, 'd_s_general': 1, 'data_science': 1, 'data-analyse': 1, 'data-analytics': 1, 'data-dev-and-design': 1, 'data-science-and-analytics': 1, 'data-science-statistics': 1, 'datasci': 1, 'datascience': 1, 'default': 1, 'development': 1, 'did-not-finish': 1, 'digital-copy': 1, 'digital-drm-free': 1, 'e-owned': 1, 'ebook-humble-bundle': 1, 'ebooks-from-bundles': 1, 'english': 1, 'epub': 1, 'finished': 1, 'goodreads': 1, 'guthrie-math': 1, '计算机': 1, 'humble-backlog': 1, 'humble-bundle-nonfiction': 1, 'i-own-ebook': 1, 'in-my-library': 1, 'learn': 1, 'learn_data-science': 1, 'library-stanford-green': 1, 'masters': 1, 'maybe': 1, 'maybe-someday': 1, 'methods': 1, 'ml': 1, 'moje': 1, 'my-books': 1, 'nerd': 1, 'nonfiction': 1, 'nonfiction-to-read': 1, 'not-interested': 1, 'o-reilly': 1, 'orig_humble-bundle': 1, 'other': 1, 'owned-ebooks': 1, 'pdf': 1, 'possibly-read': 1, 'programming-and-data': 1, 'programming-and-design': 1}",{'Computer': 32},134,17,3.84,"{'5 Stars': 30, '4 Stars': 60, '3 Stars': 36, '2 Stars': 8, '1 Star': 0}"
23173459-unicorns-among-us,23173459,Unicorns Among Us: Understanding the High Priests of Data Science,,,['https://www.goodreads.com/book/show/24332658-unicorns-among-us'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/1048042.Lars_Nielsen,Lars Nielsen,50,[],{},{},14,0,3.43,"{'5 Stars': 2, '4 Stars': 3, '3 Stars': 8, '2 Stars': 1, '1 Star': 0}"
23231017-beginning-data-science-with-r,23231017,Beginning Data Science with R,,,"['https://www.goodreads.com/book/show/34696693-beginning-data-science-with-r', 'https://www.goodreads.com/book/show/25072102-beginning-data-science-with-r']",3319374737,9783319374734,2014,https://www.goodreads.com/author/show/8564054.Manas_A_Pathak,Manas A Pathak,157,[],{},{},4,1,3.75,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
23297742-practical-data-science-cookbook,23297742,Practical Data Science Cookbook,,,"['https://www.goodreads.com/book/show/23297748-practical-data-science-cookbook', 'https://www.goodreads.com/book/show/23332221-practical-data-science-cookbook', 'https://www.goodreads.com/book/show/23314304-practical-data-science-cookbook']",1783980257,9781783980253,2014,https://www.goodreads.com/author/show/8647126.Tony_Ojeda,Tony Ojeda,448,"['Computer Science > Programming', 'Science > Technology']","{'to-read': 134, 'data-science': 14, 'currently-reading': 8, 'programming': 3, 'data-analytics': 3, 'data': 3, 'packt': 2, 'own': 2, 'work': 2, 'technology': 2, 'big-data': 2, 'tech-skills': 1, 'tech-data': 1, 'ds': 1, 'techstudy': 1, 'own-ebook': 1, 'career': 1, 'product-architect': 1, 'scribd-ebook': 1, 'own-to-read-one-day': 1, 'owned': 1, 'ebook': 1, 'techgeek': 1, 'digital': 1, 'free': 1, 'computerscience': 1, 'amazon': 1, 'python-scipy': 1, 'reference': 1, 'pdf': 1, 'reading-list': 1, 'home-bookshelf': 1, '2015': 1, 'python': 1, 'professional': 1, 'to-buy': 1, 'stats': 1, 'skimmed': 1, 'unobtained': 1, 'sap': 1, 'finance': 1, 'engineering': 1, 'computer': 1, 'meta-owned': 1, 'learn_programming': 1, 'learn_machine-learning': 1, 'learn_data-science': 1, 'physics': 1, 'tech': 1, 'learning': 1, 'not-found': 1, 'computing': 1, 'development': 1, 'got-it': 1, 'safari-books': 1, 'bluesoft': 1, 'mydigitallibrary': 1, 'for-my-desk': 1}",{},34,6,3.88,"{'5 Stars': 10, '4 Stars': 12, '3 Stars': 11, '2 Stars': 0, '1 Star': 1}"
23316191-mathematical-underpinnings-of-analytics,23316191,Mathematical Underpinnings of Analytics: Theory and Applications for Data Science in Customer-Facing Industries,,,['https://www.goodreads.com/book/show/24580840-mathematical-underpinnings-of-analytics'],isbn not found,isbn13 not found,2014,https://www.goodreads.com/author/show/1873341.Peter_Grindrod,Peter Grindrod,280,[],{},{},4,0,3.75,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
23498393-marketing-data-science,23498393,Marketing Data Science: Modeling Techniques in Predictive Analytics with R and Python,,,"['https://www.goodreads.com/book/show/26311841-marketing-data-science', 'https://www.goodreads.com/book/show/26311840-marketing-data-science']",0133887359,9780133887358,2015,https://www.goodreads.com/author/show/8894793.Thomas_W_Miller_Jr_,Thomas W. Miller Jr.,480,[],{},{},17,0,3.76,"{'5 Stars': 7, '4 Stars': 3, '3 Stars': 5, '2 Stars': 0, '1 Star': 2}"
24335406-r-for-data-science---r-data-science-tips-solutions-and-strategies,24335406,"R for Data Science - R Data Science Tips, Solutions and Strategies",,,['https://www.goodreads.com/book/show/33979816-r-for-data-science---r-data-science-tips-solutions-and-strategies'],1784390860,9781784390860,,https://www.goodreads.com/author/show/12078914.Dan_Toomey,Dan Toomey,364,[],{},{},6,0,3.33,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 3, '2 Stars': 1, '1 Star': 0}"
25335251-statistical-inference-for-data-science,25335251,Statistical inference for data science,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/91819.Brian_Caffo,Brian Caffo,117,[],{},{},33,7,3.24,"{'5 Stars': 4, '4 Stars': 11, '3 Stars': 11, '2 Stars': 3, '1 Star': 4}"
25358081-r-programming-for-data-science,25358081,R Programming for Data Science,,,"['https://www.goodreads.com/book/show/30154137-r-programming-for-data-science', 'https://www.goodreads.com/book/show/35120842-r-programming-for-data-science']",1365056821,9781365056826,,https://www.goodreads.com/author/show/1580866.Roger_D_Peng,Roger D. Peng,132,"['Computer Science > Programming', 'Nonfiction', 'Computer Science > Technical', 'Textbooks', 'Computer Science > Computers', 'Science', 'Computer Science > Coding', 'Reference > Research', 'Science > Mathematics', 'Reference']","{'to-read': 235, 'currently-reading': 35, 'data-science': 16, 'programming': 8, 'r': 6, 'non-fiction': 4, 'technical': 4, '2017': 3, 'data': 3, 'textbooks': 3, 'statistics': 3, 'computers': 3, '2015': 3, 'r-programming': 2, 'paused': 2, 'science': 2, 'coding': 2, 'textbook': 2, 'research': 2, 'data-analysis': 2, 'math': 2, 'reference': 2, 'ebook': 2, 'own': 2, 'computer-science': 2, 'english': 2, 'studybook': 1, 'considering-to-read': 1, 'tech-skills': 1, 'r-books-read': 1, 'abandoned': 1, 'adhd': 1, 'calibre_imported': 1, 'mora-pročitati': 1, 'unlikely-to-read-now': 1, 'may-not-read': 1, 'educational': 1, 'r-for-data-science': 1, 'computer-programming': 1, 'tbr2020': 1, 'male-authors': 1, 'mathematics': 1, '_ebook': 1, 'work': 1, 'leanpub': 1, 'ebooks': 1, 'tb': 1, 'on-hold': 1, 'allz': 1, 'cat-non-fict-reads': 1, 'r-statistic': 1, '21st-century': 1, 'to-finish-later': 1, 'audio_wanted': 1, 'uni': 1, 'softwareengineeri<br/>ng_bigdata': 1, 'data-reads': 1, 'multiple-read': 1, 'interested-in': 1, 'owned-books': 1, 'deferred': 1, 'unfinished-not-currently-reading': 1, 'leave-behind2': 1, 'quant': 1, 'technical-books': 1, 'technical-data': 1, 'data-analytics': 1, 'read-in-english': 1, 'analytics': 1, 'put-on-hold': 1, 'science-etc': 1, 'data-stats': 1, '2016-read': 1, 'machine-learning-and-data-science': 1, 'print-to-buy': 1, 'anti-library': 1, 'digital-drm': 1, 'drm-free': 1, 'stack': 1, 'data-mining': 1, 'have': 1, 'r-statistics-sas': 1, 'datasience': 1, 'tech': 1, 'machine-learning-stats': 1, '2016': 1, 'math-stats-technical': 1, 'algorithms-cs-technical': 1, 'on-shelf': 1, 'my-books': 1, 'big-data': 1, 'owned': 1, 'math-statistics': 1, 'checked-out': 1, 'nerdy-reads': 1, 'knowledge-base': 1, 'pro': 1, 'business-analysis': 1, 'it': 1, 'learning_data-mining': -1}","{'Data': 116, 'Coursera': 1}",169,21,3.6,"{'5 Stars': 27, '4 Stars': 66, '3 Stars': 60, '2 Stars': 14, '1 Star': 2}"
